tanggal,Trading,Investing,IHSG
2019-03-20,1005618767.3224934,992597770.5232491,1045957533.3011901
2019-03-21,1000177277.778505,995354808.0796194,1049033737.6430289
2019-03-22,1002052984.9169582,997808350.5726945,1052825047.0329088
2019-03-25,985476722.3576895,985443778.3689377,1034427931.7179853
2019-03-26,990632909.667563,987471731.3948085,1043906677.8852365
2019-03-27,986328170.506021,982207317.3607934,1039830886.3615594
2019-03-28,985006827.2636199,982915270.067524,1045647446.9875304
2019-03-29,990347386.3922087,992211100.9112039,1043705941.1151131
2019-04-01,1004628304.4286566,1002942595.8705584,1041101168.8111151
2019-04-02,991870142.2522696,989065915.0776421,1044885545.3769093
2019-04-04,997308892.5698346,1002774594.2870061,1047880761.72829
2019-04-05,995492326.7195241,1005523826.0817742,1044555133.283543
2019-04-08,981969029.7700515,995110194.1838254,1036764687.3453901
2019-04-09,993184805.6957815,1003507570.4821377,1046221847.2194648
2019-04-10,991704340.4269067,1003126412.7710295,1045250227.6802455
2019-04-11,985800163.831735,995007332.7948136,1034252877.9098165
2019-04-12,982545083.1939535,996095125.6137604,1033559122.8086761
2019-04-15,984466513.7245829,998083872.6634779,1038284078.7694867
2019-04-16,986006995.0050466,1001680452.0149784,1045768928.9732172
2019-04-18,992356747.8184855,1008313902.5012769,1049912315.5317318
2019-04-22,983921809.3723495,999880944.3088473,1034991381.2391477
2019-04-23,991183314.8372511,1005942349.4531469,1042748659.916617
2019-04-24,992245842.8920546,1004518382.7027293,1040338636.943759
2019-04-25,987287541.0407513,989209145.4048231,1028221951.2118261
2019-04-26,994393905.7185179,991610165.1292741,1032786900.7440181
2019-04-29,994077319.9198179,989906522.4196988,1036790685.4357122
2019-04-30,1019847021.1731784,1017426687.4351892,1041543451.4749583
2019-05-02,1006436718.2098162,1005008501.2372723,1028485713.6554575
2019-05-03,1003462555.4699537,991425184.2881619,1019617686.2644998
2019-05-06,1008145488.1147203,991985662.7909518,1009435652.36299
2019-05-07,1007883225.7380539,992122286.538775,1016045312.3079686
2019-05-08,1006413166.1528406,990620668.6760045,1011670306.3993117
2019-05-09,982225979.582603,966777756.996486,1000150552.5775925
2019-05-10,983485651.9543447,966630008.9505007,1001814666.7044821
2019-05-13,981510324.538318,965029156.7994086,989919910.1253896
2019-05-14,975746483.2587651,953069453.0340648,979562507.2873435
2019-05-15,959156288.5777885,936655185.5021551,964990183.7513511
2019-05-16,942697794.5927387,916141858.6062281,951252083.7863303
2019-05-17,931856496.9199803,905247051.4259855,940140263.6363922
2019-05-20,940642725.6053493,918656315.8541809,953088730.6944484
2019-05-21,940708334.1374257,919794123.3154762,960228436.5536301
2019-05-22,936541274.1240634,916716027.4061651,958334908.975171
2019-05-23,956418803.462319,932047258.5250889,973349672.7391902
2019-05-24,966573873.7808853,937682901.6643827,977328010.8152056
2019-05-27,976592795.2390574,943644709.9571869,984043396.3274939
2019-05-28,971287276.2740952,947725856.2399039,973421679.5711733
2019-05-29,987169354.4824471,957981555.9328442,984871396.1132066
2019-05-31,1008102614.2351602,979102706.3231877,1001814509.1402982
2019-06-10,1022910231.0459509,995968371.8673314,1014801658.20547
2019-06-11,1016596067.8579382,985635544.7177386,1017444876.1703079
2019-06-12,1014574850.0991237,983666475.2400811,1012634284.0756181
2019-06-13,1013286127.0202081,982411293.3327463,1012134963.1772503
2019-06-14,1017492364.5414808,986491373.7975383,1008453554.80555
2019-06-17,1008035994.8986422,977328188.9123194,998814723.4275882
2019-06-18,1021844939.0901856,994101086.3802503,1009593452.8930359
2019-06-19,1034689005.6985872,1003385755.0786701,1022812851.5650849
2019-06-20,1041194333.8300722,1009364451.0351399,1022237821.0764154
2019-06-21,1040494941.8176682,1011214592.5337579,1018968600.6094582
2019-06-24,1043828724.4060977,1015826803.5407653,1014616914.1999993
2019-06-25,1057832682.955939,1027096167.3732483,1019776747.3080158
2019-06-26,1057191885.6259916,1026535497.5473065,1018170380.4544781
2019-06-27,1066912993.0467914,1039376269.6516602,1024982589.1576934
2019-06-28,1073040942.9696618,1044378868.841111,1025937585.6755248
2019-07-01,1078867979.188598,1050693882.4194417,1029335378.5164386
2019-07-02,1081298123.9967356,1048714239.8896348,1030175983.4368529
2019-07-03,1067917138.8647987,1035458977.5655513,1026581865.6229615
2019-07-04,1074721514.5693965,1042350746.1824361,1028734980.194182
2019-07-05,1079594722.1906734,1041421818.5839897,1028333270.3076597
2019-07-08,1071658370.2721545,1035841344.193367,1024840151.135565
2019-07-09,1072480456.542896,1037153009.6244906,1030728639.8114271
2019-07-10,1071692477.6482899,1036383221.2420627,1034336308.1451229
2019-07-11,1078056285.1953068,1035760874.016478,1035366147.6502453
2019-07-12,1069633261.617153,1018839458.3674138,1028311999.1428508
2019-07-15,1082444435.2293515,1043093489.882253,1035554594.4140345
2019-07-16,1083930921.4593084,1036095392.9164726,1032915945.8105259
2019-07-17,1091063393.7188184,1039014606.3514173,1031742801.6802644
2019-07-18,1089177860.2678761,1041481100.9780371,1033144098.7486252
2019-07-19,1107803822.0626285,1046586718.4841349,1041734970.740331
2019-07-22,1108915299.3488393,1043757234.7692294,1038025279.5976441
2019-07-23,1105898905.243207,1035075670.0343955,1033227371.4197478
2019-07-24,1102225240.387824,1027133053.9839911,1030190321.7775761
2019-07-25,1109935497.9880733,1037415275.3174405,1032832909.4856789
2019-07-26,1100953795.7862234,1025291667.2986605,1020549914.7577765
2019-07-29,1094244756.1653914,1025907939.8788944,1016322388.9251286
2019-07-30,1105136274.8708272,1041511401.2763565,1028901052.8438759
2019-07-31,1107265493.4888704,1046771356.8908601,1031080638.1979699
2019-08-01,1107677789.8319223,1023832753.1018804,1029634514.1193265
2019-08-02,1104646588.7575834,1043051759.3061767,1022960961.897829
2019-08-05,1092391610.6656573,1015097424.4507183,996423293.0284151
2019-08-06,1093829501.8903465,1012315845.5585952,987350510.9806479
2019-08-07,1118680010.5058386,1033727303.852458,1001020306.8720043
2019-08-08,1128698368.0772905,1039608935.77353,1012391320.1042445
2019-08-09,1136930284.6102707,1047475020.7424737,1013595110.4682492
2019-08-12,1132291596.1136208,1052359268.0014384,1008506811.4996643
2019-08-13,1129993197.503411,1043321450.9145019,1002112147.8834403
2019-08-14,1141132185.1496675,1052372102.5981592,1011207697.9557623
2019-08-15,1141333395.9732018,1056161926.6854618,1009634734.7091837
2019-08-16,1142333981.710595,1058479465.6853967,1014325262.8958405
2019-08-19,1148021858.8914104,1071698038.9955332,1015948016.4244905
2019-08-20,1161913693.8666267,1083837762.806977,1015790373.4586283
2019-08-21,1159605426.5366006,1077677833.0761485,1008889456.1199504
2019-08-22,1158134147.5676801,1086643489.9855928,1006675521.7737945
2019-08-23,1168834098.4375713,1090012215.95421,1009313855.2489356
2019-08-26,1164078570.6076217,1086198201.3404827,1002684578.5630776
2019-08-27,1163976517.5458014,1097244513.3944125,1012956030.138877
2019-08-28,1169130888.4119954,1103541307.150843,1013516722.2868235
2019-08-29,1180487366.6709669,1108567470.7762597,1014722482.2031254
2019-08-30,1189471477.2416074,1125691932.029674,1021071609.7702398
2019-09-02,1181679776.9650126,1116164816.3918717,1014952683.4756137
2019-09-03,1188094095.5490522,1109198510.6907198,1010280747.8626418
2019-09-04,1184061220.0727432,1104550292.912548,1011583488.5340543
2019-09-05,1187281541.594949,1113047426.225067,1017575733.2249291
2019-09-06,1185041769.902273,1101683424.8209233,1017922138.0829481
2019-09-09,1179617557.7278116,1108794767.4486163,1020707400.159455
2019-09-10,1180634338.47188,1108556275.6349256,1022395070.1318182
2019-09-11,1177316317.7866466,1098818120.5780735,1029701006.2048775
2019-09-12,1162613201.1542938,1084966501.0110252,1023282629.178996
2019-09-13,1153782404.542699,1084498937.6683254,1022099794.8514327
2019-09-16,1169686532.3060794,1095298662.4116464,1003479253.5239229
2019-09-17,1178204761.6248085,1099457750.2228663,1006263255.0869596
2019-09-18,1189054140.5532093,1100372556.539604,1012707866.5494388
2019-09-19,1190159476.668716,1097517877.468704,1007518568.9390572
2019-09-20,1188098934.6060019,1091178206.9987063,1005421547.2172589
2019-09-23,1191347457.413035,1094334340.9308574,1001343707.3591927
2019-09-24,1179485587.7535996,1087163864.384942,990276793.0016291
2019-09-25,1185030284.4239573,1088077904.07336,991695973.6048479
2019-09-26,1197037046.6861064,1101444677.518956,1005237748.5968909
2019-09-27,1194643805.797945,1103931824.3323185,999841569.2132189
2019-09-30,1189474241.3881211,1098090829.573095,995358237.92822
2019-10-01,1176428027.3487935,1090443459.0086029,990380391.4524581
2019-10-02,1180280321.4096625,1085579246.6645842,977016900.3343512
2019-10-03,1187437187.2852402,1080796544.6134698,974290803.60885
2019-10-04,1196310888.7975051,1087154120.5925019,977957085.8189083
2019-10-07,1190851096.100756,1070419311.4211283,968168253.3379972
2019-10-08,1197278076.6797757,1080062932.9703321,974463809.0826298
2019-10-09,1197942197.0450537,1077386460.0357697,972779211.61185
2019-10-10,1179428360.989339,1072509280.7228851,971888737.6272724
2019-10-11,1185852021.1047058,1078781758.3070467,985144691.1899562
2019-10-14,1191306050.8005502,1086803875.088371,988545398.9682697
2019-10-15,1182920345.946896,1081869969.8571496,993593755.4162688
2019-10-16,1179168934.8921008,1085940311.6640527,995437256.3663808
2019-10-17,1178469751.7826595,1080455254.7915843,997280205.8418497
2019-10-18,1167207108.8825562,1068598292.7500243,999044136.8791577
2019-10-21,1168414462.5613658,1071866250.5561761,1000180017.0799575
2019-10-22,1162489443.5441947,1075206452.165475,1004457333.1946768
2019-10-23,1174121352.0711634,1079688956.3608456,1009670265.432624
2019-10-24,1180022934.7557898,1088619556.0430546,1022874931.8534905
2019-10-25,1161218180.9617174,1067352184.8564923,1008789166.5169806
2019-10-28,1175826093.9345846,1077141236.3893423,1010892884.7165892
2019-10-29,1168897759.2948751,1079763162.9139926,1013434788.911263
2019-10-30,1176653568.4978878,1082734924.4602814,1015791870.3183742
2019-10-31,1169402285.1351569,1072499898.3177495,1004912299.7753134
2019-11-01,1172923971.9864962,1077585058.9380288,1001503713.7878114
2019-11-04,1152109458.1371472,1060274277.6810014,997172116.8117832
2019-11-05,1159010385.5943692,1076644530.328074,1010694117.4987631
2019-11-06,1142876541.2554464,1065899650.2217585,1003174288.0462356
2019-11-07,1127966559.407362,1049747290.343721,994797073.0877222
2019-11-08,1134398267.1673143,1060294296.2044752,996791599.307978
2019-11-11,1147481879.192152,1063388545.151363,992072945.9145182
2019-11-12,1128143091.1443162,1063105145.9836599,997276660.6477149
2019-11-13,1125424746.4321935,1057998389.5062013,991066268.3444101
2019-11-14,1129575716.115615,1047646976.3049198,984039536.0049915
2019-11-15,1137016548.9757166,1054244027.303372,988782296.7185682
2019-11-18,1122943116.119929,1053008758.4059423,987859364.512134
2019-11-19,1120376671.8237145,1056342245.4232682,992613391.0648502
2019-11-20,1126650126.1318018,1063247569.6636811,993100500.738976
2019-11-21,1129111766.432801,1056049390.9231066,987010487.4720716
2019-11-22,1128666184.6691647,1056206599.8471489,984247993.4201196
2019-11-25,1122995193.374178,1050201650.660472,979491524.6225549
2019-11-26,1116191096.965975,1047393387.5610135,972299665.0185453
2019-11-27,1123897469.2314763,1046937119.6668594,971791599.307978
2019-11-28,1115067978.9531958,1036480563.3078969,960500786.2452769
2019-11-29,1115359624.991467,1049304445.1028419,969983077.606663
2019-12-02,1154837771.517981,1064053084.4330751,989058191.60435
2019-12-03,1148079653.3263903,1079803111.481136,989677891.5391184
2019-12-04,1155433388.4321618,1090235369.6665032,986286873.9581068
2019-12-05,1168236353.242642,1104047184.3894331,992617802.8619958
2019-12-06,1164290707.8082287,1094581769.0959775,998224724.3414605
2019-12-09,1156941097.7215216,1089107889.205142,999341696.8402078
2019-12-10,1163969621.3348072,1095801003.927331,997682073.2925557
2019-12-11,1161203229.9076223,1098483034.138687,997132568.2016569
2019-12-12,1152982063.4537475,1092599253.1726866,990565450.5862963
2019-12-13,1187916450.056703,1115867205.069447,999910739.8898941
2019-12-16,1206708736.5503633,1132184714.7339597,1002213776.781972
2019-12-17,1221549788.2262936,1138593987.077133,1007499503.672821
2019-12-18,1221745376.9113612,1137164311.8148515,1014420904.3553891
2019-12-19,1204723058.6784844,1122340700.571773,1008399510.2905169
2019-12-20,1199321429.6209939,1117361065.4702268,1013956562.7058182
2019-12-23,1217827277.5268886,1130394526.21689,1017431640.7788712
2019-12-26,1210300838.7327597,1139441548.9271991,1019615086.4554676
2019-12-27,1216313093.0739937,1137608475.9342089,1021207745.2250173
2019-12-30,1204821246.472311,1128577772.711857,1016403692.043954
2020-01-02,1189628712.9590676,1124134052.7807467,1013828935.7169642
2020-01-03,1222035376.6717112,1134820044.4731228,1020264172.1105092
2020-01-06,1214806285.8712173,1130044305.5921667,1009605191.4247268
2020-01-07,1234363523.3970747,1148148040.9645019,1013145658.6340445
2020-01-08,1229919243.444776,1133536608.9866407,1004487821.8642364
2020-01-09,1223152517.819011,1137867682.4456675,1012362643.4227983
2020-01-10,1236281258.5821137,1146229180.7276533,1012434886.6010569
2020-01-13,1235473853.7109563,1151465686.6694033,1015924145.4506493
2020-01-14,1237472295.4764614,1155203297.9059513,1020577173.3615688
2020-01-15,1212848396.2318056,1138792032.695661,1013794114.032351
2020-01-16,1215857020.6921978,1153413713.2639332,1014226942.8451679
2020-01-17,1226755281.6055422,1154035939.0405939,1015131991.5167443
2020-01-20,1210241529.780822,1148086878.0086262,1007610980.3328385
2020-01-21,1214193092.6057432,1144002176.80604,1006499286.2342474
2020-01-22,1201490348.893422,1130316360.7697153,1005741008.5998532
2020-01-23,1210290305.9899693,1134897046.6824183,1008283306.7049862
2020-01-24,1208118334.152686,1130439970.110544,1007460270.1910623
2020-01-27,1179397871.908076,1109001625.178297,989566887.5716523
2020-01-28,1184172048.031989,1107549126.4229543,986013421.3171735
2020-01-29,1174578219.2877576,1102122153.760426,986313659.8693477
2020-01-30,1161535166.2857428,1094928391.5659738,977367244.2969643
2020-01-31,1122210925.4249263,1055401777.7581525,958401322.2786301
2020-02-03,1113789449.2653224,1055343746.2839208,949385657.2474797
2020-02-04,1124247659.7898054,1064476634.8572758,955544053.3701403
2020-02-05,1126755828.5842235,1069412559.7617205,964606987.6564218
2020-02-06,1126110067.2943516,1065098157.9737567,966000248.9514103
2020-02-07,1136796357.659434,1076636563.5610669,968010925.5005026
2020-02-10,1137538976.1469138,1077442251.8441837,960343143.2794148
2020-02-11,1133669699.9954574,1072754399.7037212,960716491.6128584
2020-02-12,1100698176.4302921,1047762566.9554474,954050344.9079982
2020-02-13,1103359515.7920382,1043384293.3343835,947414686.8726976
2020-02-14,1102505586.3529718,1045922727.7570164,946606461.392048
2020-02-17,1100328551.9871795,1042571229.19295,946699739.38884
2020-02-18,1099822137.4815528,1043221513.4584675,949836133.2488788
2020-02-19,1105364280.425437,1054224525.8841676,956585079.9323103
2020-02-20,1125208656.9049878,1066424754.2613429,958794838.8275964
2020-02-21,1118391789.2435837,1060998630.546584,949076673.8831062
2020-02-24,1115453810.5410738,1059241336.2577274,936942656.0909586
2020-02-25,1105900419.438513,1041842821.2530074,933730001.165975
2020-02-26,1092846682.5489585,1031351745.4722807,917883062.165373
2020-02-27,1066981080.6917384,1018646731.2682179,893160532.6929924
2020-02-28,1053579455.418895,996485616.1946778,879770492.0099202
2020-03-02,1014755019.23908,968026348.0362364,865014133.5072842
2020-03-03,1061030514.2127166,1002402271.8507347,890407019.7995152
2020-03-04,1068957905.3898586,1013743780.7586219,911625321.8248453
2020-03-05,1072372514.0161977,1020609229.2606785,909688148.9674819
2020-03-06,1040293886.7571055,988008902.6590474,887165924.5393611
2020-03-09,981137332.1784387,926484515.6465895,828802181.3185601
2020-03-10,990037278.0619814,940432068.7298621,842357979.5229586
2020-03-11,988944248.703243,939419282.8173579,831592800.5773151
2020-03-12,933364713.3216836,886857098.9879582,789908014.0295149
2020-03-13,927761326.9533815,881014353.0719154,791815564.8203295
2020-03-16,904295338.5605392,859361654.2872651,756817487.1033715
2020-03-17,821678798.5122508,805375208.3774261,719077398.6783516
2020-03-18,791779631.6362085,789613732.9658661,698735704.9894274
2020-03-19,739813500.0149974,745669927.0052395,662392265.4893471
2020-03-20,741980055.5044484,718035648.7110227,676836252.9976586
2020-03-23,691270041.5936049,671061679.0998747,643691523.9922982
2020-03-24,670576180.0052251,645448810.3951358,635320099.5175384
2020-03-26,773329247.454667,734202487.7022859,700063577.1481513
2020-03-27,815903953.0768098,781784210.9977272,733408412.6668998
2020-03-30,775280669.5591979,742092345.4505907,712260699.3958989
2020-03-31,831451486.996259,770922413.8356454,732336976.217262
2020-04-01,817128711.9542851,752408045.0404181,720575991.6301905
2020-04-02,818296917.4693313,775711140.3834648,731168007.5378705
2020-04-03,825159466.8610463,778859991.9781843,745970532.3463513
2020-04-06,859348188.0253589,799970256.3361137,776367735.8972178
2020-04-07,868308921.8274989,796183174.2182269,771012995.8938774
2020-04-08,852180506.7515048,759900172.1483455,746497426.976879
2020-04-09,851558250.0257177,759402402.8274627,750109034.415169
2020-04-13,860119261.9297626,751064329.893068,746045532.8978258
2020-04-14,878062617.1074443,775764194.1775556,759372232.7790225
2020-04-15,857911884.7576902,764647122.67114,746369957.5522089
2020-04-16,824978730.1319438,729130178.1496315,722926770.4699509
2020-04-17,855577450.7285839,764567596.1064405,747808518.5500313
2020-04-20,848732952.438812,757598112.8151832,738302671.3431716
2020-04-21,841996769.2692351,745760192.2896531,726365372.4344611
2020-04-22,855002959.5632648,755044799.250327,736956600.5212222
2020-04-23,855619004.0540321,767084505.6039379,741150328.8364515
2020-04-24,850750708.8992561,746760476.375446,725420696.3706665
2020-04-27,854965086.7826874,763635935.0363711,728176021.2522571
2020-04-28,885085077.1461884,781566545.9381803,730824202.4888839
2020-04-29,892266946.8991736,776093709.8615851,736918076.0782905
2020-04-30,916490199.1416414,806467870.0090587,760971430.4621987
2020-05-04,890658036.6653223,781689819.0041246,743075605.5979403
2020-05-05,899498191.6091912,791324324.3027084,747052131.6858422
2020-05-06,892990396.7400798,785607648.963665,743608566.4495432
2020-05-08,883814203.8197393,777530266.5908748,741775701.0818356
2020-05-11,881508721.4027784,775499840.0225277,748499752.6242315
2020-05-12,870912360.7861161,768714446.2167084,740372592.0253615
2020-05-13,865926929.669868,765657462.0932184,734826332.7566484
2020-05-14,884813135.4505453,786283437.6985968,728287813.040642
2020-05-15,900770835.0816131,804908540.2175624,727283105.022831
2020-05-18,924168438.8430653,817104742.3015776,727839936.8482751
2020-05-19,914412701.5563166,811156431.2091461,733906157.9234301
2020-05-20,899631110.5645728,798036033.5549879,733469941.4806621
2020-05-26,904963457.8033339,802720653.5132561,746514207.5624505
2020-05-27,895393793.4714676,790052407.4048898,748895081.161311
2020-05-28,899736897.5763607,786463071.1073754,760936293.649218
2020-05-29,922319190.0687702,795382991.2466933,766974940.9922131
2020-06-02,941798448.9542813,810275600.2378476,782124500.9154478
2020-06-03,950162174.4265924,820177254.8517041,797210168.5621637
2020-06-04,946920654.2046514,814199692.3835994,793289183.8490409
2020-06-05,938255513.8342831,813083191.051723,798303506.4333456
2020-06-08,944108582.8684742,812263269.233528,818113342.2199533
2020-06-09,937474707.160816,798044392.7999134,812384623.6264342
2020-06-10,936253483.2531829,802345515.8335465,793931021.5516291
2020-06-11,923770205.5660198,791717273.2881205,783293784.723207
2020-06-12,915709029.8100643,795663266.1907917,787425038.8395712
2020-06-15,899470951.2767682,782636411.9234616,777095209.733685
2020-06-16,932122090.7300898,796213804.9164985,804543678.3673829
2020-06-17,938364490.8217323,796475100.32668,804756311.2333809
2020-06-18,919089607.1941135,788518951.9894238,794667712.8928468
2020-06-19,923584646.0377728,793750727.2646708,797414923.2189732
2020-06-22,934435599.3742366,800894561.4541594,793632358.6412925
2020-06-23,923152152.9175905,793858309.5173697,787227217.0068477
2020-06-24,934579131.4079432,804293173.8575648,801038741.8815054
2020-06-25,924674990.6511186,799243295.7340474,790066444.8162959
2020-06-26,922042917.7829733,792854213.1983738,791253612.1589129
2020-06-29,916332472.655388,792598346.2029165,790887354.2137389
2020-06-30,917640083.0160955,797565324.3246133,791464039.1263381
2020-07-01,926163453.4019198,797464454.7306435,792915520.3872297
2020-07-02,929406792.8239087,808928003.4010717,801368681.2823203
2020-07-03,924504051.7435147,806884434.1969941,802500386.0322502
2020-07-06,943871757.0894015,817009902.0373235,804932231.6445603
2020-07-07,943546784.0568483,815569603.6698023,804644361.8808122
2020-07-08,963190342.2118309,840073708.5657061,819018942.3661728
2020-07-09,974341380.993364,847413397.7344122,815246698.242529
2020-07-10,953184767.1198637,833391413.2731215,811771620.169476
2020-07-13,978947118.8119752,847541527.8777,817126832.8653677
2020-07-14,970102170.9520826,847399467.1270905,819494628.6369753
2020-07-15,976106804.213539,845237725.4513373,818958280.1554213
2020-07-16,973699517.9806553,839466420.3195074,822600848.9558221
2020-07-17,969141573.3327875,836143497.897398,819569314.0600823
2020-07-20,961594876.1696181,828450171.9008975,814974348.5508822
2020-07-21,999071873.2630476,856922256.9974036,825236425.0577472
2020-07-22,1002838465.0506417,861964290.1679332,824506824.104799
2020-07-23,1017239914.0880091,879973618.7093494,830125326.5517708
2020-07-24,1000478414.2519186,866202781.1080062,820118897.933073
2020-07-27,1020438095.5024564,883102152.6544598,825552183.6820228
2020-07-28,1013385842.4288495,876888015.7315118,824958875.7480359
2020-07-29,1006978521.4628329,871489648.6594359,830870762.7051879
2020-07-30,1013631800.7183863,874811133.8978661,830870290.0126367
2020-08-03,988225441.4030921,856019939.1981139,807732698.6648011
2020-08-04,998138011.2089994,865489115.503939,818829865.3456485
2020-08-05,1030372413.5399292,893442671.976787,827227721.2122358
2020-08-06,1059050339.8456563,918312320.8456345,835492041.4330777
2020-08-07,1064687509.3548435,923201048.888463,829945151.9076295
2020-08-10,1058923159.9851488,918202047.5942502,832194459.4130418
2020-08-11,1047344338.9491168,907235747.7813193,837411724.6660427
2020-08-12,1034906632.6770693,895080641.0788205,844395126.8549243
2020-08-13,1034816275.3584416,894292275.7560966,845330585.4139683
2020-08-14,1041306241.6386681,899806576.5049957,846692333.8722028
2020-08-18,1050505427.6443465,908571498.4201148,854353655.961756
2020-08-19,1041058791.0244207,900160395.2252883,850745357.3713251
2020-08-24,1032512924.6792688,892355829.2317618,851428004.1975098
2020-08-25,1042516970.903297,901517269.2460052,861406780.3019559
2020-08-26,1033429760.4108102,893557166.5040752,861639108.6909252
2020-08-27,1048923386.8493192,907025267.0946913,866664066.8576344
2020-08-28,1037638156.0855191,897380514.0507667,862660597.2943078
2020-08-31,1022686516.451385,884270877.5427136,845207449.0043519
2020-09-01,1045930008.986916,904194778.1115282,856855381.2895683
2020-09-02,1036485651.0409881,905016744.5606624,857063681.1405126
2020-09-03,1034833082.8541471,899233521.1475909,852036595.8573225
2020-09-04,1031582261.9735813,894603760.0308434,845427566.169079
2020-09-07,1026080035.3864588,890025879.8967655,843869729.0841423
2020-09-08,1027040327.3734212,892553744.3774033,846108558.571334
2020-09-09,1005898450.5344081,871477300.7745762,830829796.0174077
2020-09-10,950500774.7408763,817476092.2722818,789216307.2627635
2020-09-11,996171862.9248568,843655235.9277852,809425016.7805855
2020-09-14,1007257598.4092605,866103806.2922378,832838896.9246622
2020-09-15,1001937255.2995353,857460915.1580003,823002795.1886201
2020-09-16,993950219.1174289,848456822.3653908,816164430.8308989
2020-09-17,982167702.0220778,841052914.8537872,812924438.5200311
2020-09-18,987919177.1424655,838832447.21121,816284022.0463805
2020-09-21,972619157.8580377,829224946.8777063,806625337.5812637
2020-09-22,952415506.9960762,812104892.0923896,796094771.7052541
2020-09-23,965848642.6289271,811675246.624631,793491023.5684506
2020-09-24,941217517.7566473,794536007.1599118,781357951.1614056
2020-09-25,956419911.6944011,815635279.4105126,797982233.062638
2020-09-28,938017139.6819187,803675943.5205654,791650516.3378302
2020-09-29,940198113.0731875,801899198.0586097,787221623.4783238
2020-09-30,942686217.4764826,795285219.6465974,785759979.327579
2020-10-01,965814872.6412935,814126901.819025,801903454.1220366
2020-10-02,948155832.4681172,796390945.5162984,794907446.7984533
2020-10-05,941512153.6174753,803888619.51076,800076182.2828529
2020-10-06,947369093.2710664,807013289.2554163,806602963.4671683
2020-10-07,945730647.4136677,808869061.155238,807426787.8020111
2020-10-08,953674108.0644455,815350337.4683285,813044029.7355127
