tanggal,Trading,Investing,IHSG
2021-03-01,1127562025.7162523,1141923962.5033023,1056801059.8885208
2021-03-02,1095820945.8916821,1103399531.3556662,1060250956.6448022
2021-03-03,1082104381.0034406,1089814206.7054448,1063177307.9391668
2021-03-04,1042230153.8531132,1046636172.6817063,1048845790.2581304
2021-03-05,1044752534.3480438,1036640922.7620403,1043502223.6231918
2021-03-08,1029619679.52091,1032846095.2344342,1041787573.5658306
2021-03-09,1005306598.4058933,1012561027.6233065,1033648318.1254679
2021-03-10,1031794142.1562306,1015933744.1104525,1044490943.8276669
2021-03-12,1050803776.3639857,1043088954.8156028,1060084880.9579246
2021-03-15,1034942936.9168813,1025877166.0334452,1054424467.9635116
2021-03-16,1048770197.8674395,1023797609.0050374,1051996995.0069833
2021-03-17,1038582168.7427497,1022687803.0037968,1046583171.8437234
2021-03-18,1052937424.581145,1028785512.3471968,1058354274.609079
2021-03-19,1054544633.9197657,1019811894.4897747,1059743286.0647194
2021-03-22,1037337504.6882275,1013178590.2779233,1050568418.4612339
2021-03-23,1025539280.2213352,1002186727.3812056,1042495674.7052727
2021-03-24,1018667641.6668887,985166996.5441165,1026394555.4528347
2021-03-25,1023348917.5301259,979521721.4040493,1020848523.0172762
2021-03-26,1032296182.3708863,1014447854.9638115,1032967244.9899687
2021-03-29,1020524780.6896024,984085467.6718819,1028174821.6884427
2021-03-30,1000797102.7160873,968604296.0422745,1012273074.6699083
2021-03-31,1006413669.1719213,957456629.7692211,997947906.9416056
2021-04-01,995390997.825198,959694820.5841119,1002271817.7049056
2021-04-05,988231507.7905056,941847379.0260293,995407681.6192315
2021-04-06,1000027465.3886281,960667385.3736441,1000823621.4334025
2021-04-07,1013989545.8751342,978833334.5108825,1006466694.1722739
2021-04-08,1032138797.7298354,994296263.8925161,1012320129.447857
2021-04-09,1030340813.3839793,977341658.559442,1012067515.302572
2021-04-12,1008863464.906447,961710158.8542187,991786824.5970466
2021-04-13,1001141996.2596339,957509859.8831255,988263252.107126
2021-04-14,1018405437.0921333,978994390.8168088,1008744129.1430593
2021-04-15,1022269791.9764054,978555127.362547,1013616740.9502591
2021-04-16,1015262633.2108874,986091424.6926438,1014743287.6929123
2021-04-19,1005212031.4581418,973546465.4518377,1009121625.6921041
2021-04-20,995214666.338022,968979522.2194165,1006751058.0812267
2021-04-21,993812755.2083104,969064736.218605,999235074.9245577
2021-04-22,995609281.3439183,975242633.9973764,999392114.1402376
2021-04-23,1005322782.0233393,981349990.4567711,1003173429.5834203
2021-04-26,997466068.9282067,975217682.0111785,994496463.401966
2021-04-27,992876536.8905145,964229190.5607074,993629532.0345347
2021-04-28,997254900.283208,969218482.9039413,996106746.2874757
2021-04-29,1003898858.7998817,977815169.5537413,1002522722.2475315
2021-04-30,1002046160.3228786,981283662.5743608,999630888.6449494
2021-05-03,997603582.7973518,977013329.8691916,992458454.2130959
2021-05-04,1007900713.2741867,995897358.848777,994329573.618584
2021-05-05,1010185013.1748489,993749464.4361515,996345520.7921876
2021-05-06,1015332479.6273614,990492691.5769304,995400029.112091
2021-05-07,1015212189.5256425,999140339.1771182,988408975.381396
2021-05-10,1025012529.2242492,1017516741.6223009,996324842.7409782
2021-05-11,1015995294.8088468,1011898455.0389849,990083246.252144
2021-05-17,985245974.3021152,981183768.5322996,972661743.8793783
2021-05-18,994619391.4856602,1007198137.4513144,972750806.0369489
2021-05-19,983677844.066706,996039848.1593664,960444679.0489659
2021-05-20,964876876.2455518,982238531.535879,966615774.7805277
2021-05-21,955588488.3683226,962770483.032085,962534790.4141114
2021-05-24,954553823.6234728,944653849.5288268,960952838.0869514
2021-05-25,970083280.3890904,977380707.395665,969657320.7302511
2021-05-27,970937443.6038098,970084791.4937772,973990267.964749
2021-05-28,984654215.3151718,974022919.2625102,975122024.9250299
2021-05-31,1005198655.494926,983819380.162506,991602431.7388222
2021-06-02,1031392330.67189,1000747310.6047882,1005626709.3991349
2021-06-03,1033991346.888135,1000149134.9756832,1015619499.7604928
2021-06-04,1012623953.002537,983572448.340211,1011226716.4329287
2021-06-07,1006311222.199156,981002683.9615253,1012021844.4886806
2021-06-08,1003827925.669345,984274504.5333607,1000256603.2181561
2021-06-09,1021417010.3617421,1057496009.942084,1008277163.3881915
2021-06-10,1018128660.8439782,1078424266.76012,1018291283.0779622
2021-06-11,1030776766.439426,1076124981.2154028,1016283721.0983529
2021-06-14,1034405564.734127,1065447878.1380525,1013763929.5982369
2021-06-15,1018628335.3266209,1062922433.3208125,1015206834.242462
2021-06-16,1039369611.3244939,1074204391.8392243,1013461167.1082869
2021-06-17,1042552986.6912937,1082128228.5983968,1011773707.8741693
2021-06-18,1021972921.3913294,1045232060.9618771,1001548900.0090853
2021-06-21,1003604843.070656,1033303698.5185318,999737046.8291104
2021-06-22,1042779539.7910378,1060815902.1523407,1015007380.5989081
2021-06-23,1026029346.4746804,1056303600.1236556,1006121028.7965472
2021-06-24,1021616301.675981,1046972689.0312631,1002371870.1652844
2021-06-25,1030166569.2162024,1057277686.1734877,1004096289.3806973
2021-06-28,1015055803.4476523,1031690502.6139362,990269999.9902308
2021-06-29,1028460477.0039545,1027964603.4612619,991867013.1027204
2021-06-30,1046875371.4768493,1039246971.5152856,997942371.0853763
2021-07-01,1043279001.7065134,1026023097.6668482,1001355145.0410614
2021-07-02,1049442208.5163801,1043532518.490336,1004197807.2147838
2021-07-05,1032905343.6194572,1028272106.2749952,1001296937.1410038
2021-07-06,1075208721.6141524,1070625761.9701805,1008216431.7889706
2021-07-07,1069599508.7682601,1067986496.2682333,1007703958.0395124
2021-07-08,1078717219.5196674,1073053938.304076,1007013522.7942137
2021-07-09,1073624163.4164048,1073649088.8936005,1007004893.371268
2021-07-12,1066652522.986937,1072939882.1988275,1013461167.1082869
2021-07-13,1045946180.4677318,1057689031.977519,1002367881.0924133
2021-07-14,1052800498.4784006,1060214007.3945193,996896338.4869984
2021-07-15,1066284275.7087793,1073615011.7534852,1008156921.334506
2021-07-16,1069633584.3199348,1074424393.8682542,1012451117.5753992
2021-07-19,1074504680.813968,1078308010.8382256,1003261840.4637876
2021-07-21,1053339690.9300742,1060206947.4113212,1005359604.3360734
2021-07-22,1079035618.446596,1084925618.0185382,1023294557.3741025
2021-07-23,1083585909.6090941,1083928582.1034272,1017316239.6947594
2021-07-26,1081150880.8528345,1081606436.8300464,1018100540.2670041
2021-07-27,1071925419.8203404,1083801002.0411315,1016542440.9674202
2021-07-28,1103882823.3866882,1113488699.5215359,1015120947.0612582
2021-07-29,1126346359.6449223,1126074591.6009195,1020490239.1457328
2021-07-30,1100793765.7539372,1095167346.5407832,1012039184.7442223
2021-08-02,1111179993.256259,1109105580.3329327,1016458100.5695745
2021-08-03,1093338560.0098238,1100127340.4405618,1022131457.6984059
2021-08-04,1089397178.4071622,1103263654.1174812,1026877233.2702354
2021-08-05,1078336940.0771978,1094565400.2703836,1034610335.9646018
2021-08-06,1064362356.7924279,1082766349.4059842,1034279242.9163021
2021-08-09,1051567250.9861228,1071373339.5213177,1021612145.5383116
2021-08-10,1048786844.2854152,1059220014.1850935,1015101815.7934071
2021-08-12,1077009602.8653064,1088743783.6958299,1023645514.3771071
2021-08-13,1075823032.271052,1086000642.4967046,1023618893.4214164
2021-08-16,1056049679.2759132,1067878979.6045705,1015019266.4078708
2021-08-18,1028782026.8730115,1045618179.4863813,1020060559.0107621
2021-08-19,985429953.750288,1011792289.5193827,999081617.7334968
2021-08-20,996784926.8473333,1022639876.5526385,1005492302.0662746
2021-08-23,1003018978.0175436,1029879620.4737867,1018673094.3384799
2021-08-24,1003237072.1102846,1029618834.9121397,1015283359.3138665
2021-08-25,1002985081.5615964,1024423283.6959512,1019241984.9756862
2021-08-26,1004990920.4693997,1028600609.6388164,1010045299.5858854
2021-08-27,996620101.9811536,1018514863.9815431,1007258647.251659
2021-08-30,1029605616.7255099,1052505477.1424444,1024520830.9385328
2021-08-31,1025256745.4319885,1050789707.9643734,1025420651.804738
2021-09-01,1021776542.2305727,1042846378.5305177,1015522785.0957817
2021-09-02,1025810597.4489688,1050490970.7877892,1013404668.8108883
2021-09-03,1039905945.632936,1064958104.2996407,1021522920.56144
2021-09-06,1044411750.0703499,1069509876.4699798,1021525769.8992051
2021-09-07,1038316062.0681747,1063224923.6186503,1019101878.9672958
2021-09-08,1022156072.4434981,1046756499.021172,1004700023.3482877
2021-09-09,1039803979.0621119,1064960325.1427633,1011735770.9770689
2021-09-10,1036759528.7075019,1061701502.4519969,1016179679.5651032
2021-09-13,1039133036.9264356,1064008150.7114499,1015059971.233086
2021-09-14,1046211089.5337298,1071418525.0985487,1021885437.7348058
2021-09-15,1045313979.9135104,1070537426.3896332,1018739931.661483
2021-09-16,1042591144.6829023,1067770428.2780963,1018692062.7870301
2021-09-17,1050263429.9393299,1075024780.7720635,1022577501.1731131
2021-09-20,1038778013.9267385,1063119141.9768403,1013085542.9812019
2021-09-21,1048948670.7968595,1061161914.7893906,1010491587.2895439
2021-09-22,1060355873.2386184,1082750420.1185532,1018412502.0474527
2021-09-23,1065780658.9066237,1078157620.473177,1024155708.6563532
2021-09-24,1070922690.6839639,1084514085.000359,1024506340.0207562
2021-09-27,1087267731.843138,1093691839.9086297,1020785023.4899405
2021-09-28,1118231401.1530745,1125799276.050447,1019220574.2376231
2021-09-29,1126559150.314518,1121505738.2524352,1027463952.620886
2021-09-30,1149694431.427595,1146814220.7358983,1048202898.2486831
2021-10-01,1153519588.5816705,1129805600.2324295,1038516452.4018941
2021-10-04,1194081838.5193732,1200473147.897664,1057496786.7610976
2021-10-05,1205132738.6067374,1207950228.0841665,1048387291.1069075
2021-10-06,1228402186.5151253,1230490576.5137317,1069940821.6969093
2021-10-07,1215868167.6953945,1218160611.488334,1069786224.7707423
2021-10-08,1237977580.6646714,1240134022.0582654,1080685674.4089415
2021-10-11,1250375000.958551,1252726848.4846034,1077005632.570894
2021-10-12,1259058885.3429568,1261946445.2447467,1081435620.1087048
2021-10-13,1259792348.5144224,1261825629.718854,1089878126.4969199
2021-10-14,1273078608.352544,1275332887.662016,1104751832.4498215
2021-10-15,1273202095.793463,1275569924.9282296,1105956288.2279365
2021-10-18,1275022189.7440143,1277453595.869248,1110196184.2319927
2021-10-19,1269404506.2571158,1276977206.22757,1109734347.2851021
2021-10-21,1247715497.3927681,1254810993.1890588,1105895312.3997643
2021-10-22,1242807760.6558242,1263785232.170165,1107690232.3724499
2021-10-25,1235340796.0638943,1251650248.3209908,1104682308.608354
2021-10-26,1254513658.3120801,1265072372.3366323,1109890898.0428793
2021-10-27,1247713259.6552327,1245362195.3017387,1100766260.1937094
2021-10-28,1237577853.6685727,1222633056.4989104,1087739413.5704677
2021-10-29,1246243977.260737,1238941504.4881063,1098955139.7005882
2021-11-01,1239857070.6515217,1224007672.5954504,1092543315.6327045
2021-11-02,1231949187.0255885,1216509816.862051,1082604011.4116793
2021-11-03,1246098963.9133935,1230715773.6578178,1092416723.6262853
2021-11-04,1242239460.8193986,1235745374.6544676,1098137623.990968
2021-11-05,1240492639.63471,1231234363.8675928,1097361057.3355143
2021-11-08,1245673509.0946822,1236394147.8332925,1105782722.8532193
2021-11-09,1241161651.8595452,1252751630.246284,1112056313.3346727
2021-11-10,1254097623.2291207,1255071853.766968,1114260479.620071
2021-11-11,1246292864.4925375,1248829862.1875544,1115627103.421843
2021-11-12,1238271727.2643244,1255479096.424301,1108910074.5744963
2021-11-15,1230583516.1851869,1244868122.1136818,1103070397.529836
2021-11-16,1247095003.8228781,1256519795.3150954,1108935555.795081
2021-11-17,1249235578.9770582,1261548222.4412313,1113036566.935503
2021-11-18,1239343162.5232913,1253018510.730143,1106478368.3161457
2021-11-19,1275416268.3808289,1281866774.0586016,1120449078.4264753
2021-11-22,1272797855.2027996,1285852327.7619588,1120969774.550627
2021-11-23,1264823200.0402424,1277139449.0052745,1113381988.0822785
2021-11-24,1274589377.5876222,1287621674.6217349,1114282460.225687
2021-11-25,1289804013.5207827,1293690827.2305157,1116961651.8213456
2021-11-26,1256862875.3888412,1261384017.5273032,1093987848.4699383
2021-11-29,1269959610.9908066,1280226344.22483,1101780135.9801674
2021-11-30,1231084467.833168,1257910160.5805357,1089382667.3644016
2021-12-01,1220442385.3603067,1252488102.4204555,1085005189.0511184
2021-12-02,1252807260.9721947,1272518477.674848,1097700291.348857
2021-12-03,1235935828.2775347,1258110288.3842294,1090145231.5599816
2021-12-06,1241722533.6640058,1260765232.7616336,1091580809.3356678
2021-12-07,1261940802.1271653,1270304258.1874938,1100826259.1060765
2021-12-08,1241407477.8313513,1269266053.5918915,1101031167.1962094
2021-12-09,1252696901.1617944,1289287767.5680044,1107722633.413321
2021-12-10,1246674630.2895246,1277679648.2291155,1109221466.4873917
2021-12-13,1238196068.1966963,1269483972.7230682,1110880269.5245578
2021-12-14,1245170613.4700537,1257226193.9276452,1103005106.9901907
2021-12-15,1245483427.585235,1262974703.3466623,1104775685.4773977
2021-12-16,1240980492.5865653,1266212053.6832016,1099530624.5194795
2021-12-17,1239735119.4717205,1267260118.9977329,1100720100.9219155
2021-12-20,1228502360.9682941,1269780857.7375782,1091580076.6488142
2021-12-21,1239895866.434572,1269652378.04009,1092780054.8961556
2021-12-22,1231945222.0958529,1262839476.341014,1088659179.8010283
2021-12-23,1241133801.1048794,1276261911.7116485,1092987079.6371996
2021-12-24,1235697361.7797928,1268291766.509541,1094212376.2858248
2021-12-27,1245694302.0276742,1276326802.1063154,1096303790.205377
2021-12-28,1244660499.4941888,1274956000.568319,1100121658.5816028
2021-12-29,1247026055.4350014,1276748149.6696541,1100510796.7106593
2021-12-30,1239713557.404751,1268611344.9424787,1097310501.9425972
2022-01-03,1264861601.2605305,1290156156.229057,1111286585.0898552
2022-01-04,1272730623.3802817,1300978348.4548907,1116299221.4957948
2022-01-05,1253017335.1002018,1285130561.0056667,1110784857.4142537
2022-01-06,1257174540.6059842,1293293882.3815343,1109293025.5701199
2022-01-07,1269830043.3186426,1317607430.4738963,1117290058.351181
2022-01-10,1270141629.8878322,1314751711.902764,1115590794.717751
2022-01-11,1263575978.0999436,1300194003.4679723,1108395891.222379
2022-01-12,1273114000.331762,1302483621.0555842,1108244957.7304814
2022-01-13,1283977476.5991373,1313671787.7627406,1110127474.4870296
2022-01-14,1288965765.977446,1312382891.969775,1115970407.9177072
2022-01-17,1293091149.1824665,1312701204.7057266,1107908654.464554
2022-01-18,1279183342.328281,1307535936.0481782,1102741991.0000002
2022-01-19,1262190042.9935884,1296145015.5951152,1099060972.2461476
2022-01-20,1276592098.9700222,1305554913.707757,1104878098.8176389
2022-01-21,1296044531.388844,1321530945.1564357,1121467757.3823085
2022-01-24,1282542731.2654583,1307879276.4394178,1109595625.2407691
2022-01-25,1265644806.978531,1292625969.7365642,1095091519.1008205
2022-01-26,1275282608.8153625,1293581252.6476007,1100534486.9189346
2022-01-27,1283040802.0476093,1297293536.3837833,1102258824.724697
2022-01-28,1277413641.1013322,1284817458.1670983,1107985912.2228124
2022-01-31,1258801035.6567855,1267425617.6733603,1105591654.4036596
2022-02-02,1261960813.4836955,1276393566.3237152,1118346429.9751635
2022-02-03,1255280792.422764,1288798169.5280817,1114378197.974593
2022-02-04,1252795153.4900193,1286371868.9065814,1122304404.3597798
2022-02-07,1262622684.1086512,1295646376.7818215,1134566488.72688
2022-02-08,1258463094.8309484,1284879531.215975,1131996386.062798
2022-02-09,1273808799.2960482,1302146906.1406534,1139513101.906321
2022-02-10,1289645995.1249413,1308744410.7742383,1137685129.6155608
2022-02-11,1282779957.7395704,1299727288.5012255,1136345452.4080813
2022-02-14,1280245119.1372557,1298375348.368309,1122820378.7242067
2022-02-15,1299615547.5435388,1313103264.3367226,1134993319.5240858
2022-02-16,1288904331.749291,1296609714.058357,1142112756.273509
2022-02-17,1281834290.669034,1286405118.2575285,1139598337.8103213
2022-02-18,1293180475.6910784,1295714151.739215,1149218597.6113107
2022-02-21,1275988041.4449332,1281324747.5042384,1150910371.556901
2022-02-22,1271195183.885496,1281460321.0368648,1144079450.6086023
2022-02-23,1295741921.7738917,1294899939.9910927,1153759953.5509098
2022-02-24,1311357683.545078,1293927830.9186182,1136714400.943831
2022-02-25,1316325514.1352472,1293492167.6938262,1148443821.9681664
2022-03-01,1327085797.0386245,1297029736.1251564,1153990831.31953
2022-03-02,1328503532.9377608,1331532984.3130288,1145147789.451198
2022-03-04,1405497347.558951,1393768048.744553,1155139114.4388483
2022-03-07,1428712670.1497579,1420087911.2827704,1145258506.575783
2022-03-08,1385187414.5316665,1365379763.257919,1136108061.8674266
2022-03-09,1385751561.615808,1382981104.4099061,1144487394.366908
2022-03-10,1363970585.527459,1363966515.5566573,1154418801.8518417
2022-03-11,1391445056.6234426,1380374761.9527707,1154184423.468253
2022-03-14,1341584960.708405,1331026878.3287432,1159119883.525585
2022-03-15,1312319149.3900907,1303344238.7816496,1153447991.7704613
2022-03-16,1349280130.008248,1341428697.4616396,1165820793.2621465
2022-03-17,1335445318.9553978,1329481006.8654504,1161150728.6652172
2022-03-18,1346027162.335717,1332661743.4570293,1159580173.6891174
2022-03-21,1340167314.1118548,1326781542.2163382,1159616238.164258
2022-03-22,1349210431.2617583,1338501946.556082,1167225761.0092714
2022-03-23,1344041372.1059718,1336840539.570029,1166441053.3887744
2022-03-24,1372363255.6639042,1369118972.8971603,1175372587.547124
2022-03-25,1346350762.5517864,1347995732.4380598,1167510939.0147283
2022-03-28,1380124846.7291648,1370652426.571193,1175358910.7258518
2022-03-29,1349856492.928297,1338829079.35564,1169037614.1892462
2022-03-30,1352240454.7043672,1327474385.3523118,1175956946.0179121
2022-03-31,1338551351.9057195,1321376484.091135,1179000038.7509937
2022-04-01,1343738592.9528356,1332252874.8881092,1180220125.1819913
2022-04-04,1364969510.768569,1335971753.4607506,1186465385.105095
2022-04-05,1365136107.8179972,1340502270.9822445,1191814161.9576612
2022-04-06,1356705484.3349829,1329590579.9350321,1184464335.8975203
2022-04-07,1352075314.1209166,1333816307.8884091,1188324293.0630186
2022-04-08,1378459392.6630468,1362261409.5153706,1202240621.5268607
2022-04-11,1366723182.5806534,1350534944.965265,1201066694.3676572
2022-04-12,1368357861.337325,1354889143.9659922,1202898492.9119873
2022-04-13,1386477162.7876678,1373786111.5992708,1210900735.910676
2022-04-14,1381823232.3701077,1369809373.358245,1206358321.6456213
2022-04-18,1391292408.6774588,1379295844.5509906,1212986858.2029505
2022-04-19,1378224349.4020956,1366266252.8588586,1200306084.0036876
2022-04-20,1391844015.9183817,1378996437.2969172,1204996093.9649723
2022-04-21,1416200177.4206429,1401815200.937452,1213137547.4658966
2022-04-22,1417262508.3598428,1403179667.6044235,1204703344.8620253
2022-04-25,1426519877.9617448,1411151773.0884867,1203098272.194143
2022-04-26,1452842206.5517607,1438194244.6739323,1205794885.4549937
2022-04-27,1450093638.7577124,1435080334.5758507,1199894639.6304133
2022-04-28,1463222954.4729738,1448827573.0254664,1205254895.24369
2022-05-09,1389021366.2541347,1376304880.1982646,1152041802.87858
2022-05-10,1433988295.157103,1421196202.5802786,1137043540.1605203
2022-05-11,1472569620.1057901,1459433548.1057012,1136444853.5912564
2022-05-12,1415713188.6940022,1403081973.1408577,1100371260.569822
2022-05-13,1446513058.8814502,1433608132.8893998,1100063369.271895
2022-05-17,1449487097.639656,1436556153.8873768,1107811776.9805422
2022-05-18,1488093581.5285668,1474819902.666081,1132645302.3863773
2022-05-19,1463547009.1562552,1450491798.0450628,1137633922.9454403
2022-05-20,1481545942.395318,1468331510.3315313,1153441153.3598251
2022-05-23,1461490704.1464896,1448454897.5651903,1140541631.4298563
2022-05-24,1480009000.2770407,1463429952.590839,1152773757.0455983
2022-05-25,1470259235.7529576,1453551140.954291,1147665708.5293543
2022-05-27,1494378075.0977986,1475938149.6903248,1171466308.290531
2022-05-30,1487469232.6951444,1467604948.644957,1173351837.2041452
2022-05-31,1512502809.783792,1492464391.8608823,1191926100.2270026
2022-06-02,1500904640.7703085,1481903590.9551678,1191884906.943885
2022-06-03,1509238019.648391,1489040838.2376928,1197593270.2224014
2022-06-06,1497576498.2148397,1477639504.0367591,1183191577.4226942
2022-06-07,1497164419.998039,1477241510.3507981,1190604740.1908698
2022-06-08,1520697096.5785203,1500423142.169584,1199319399.0404732
2022-06-09,1496355875.8688185,1476391285.3486195,1197571452.4360862
2022-06-10,1459971901.0301573,1440705726.2284384,1181535298.0846915
2022-06-13,1444590594.2517529,1425170696.566536,1166328789.4808311
2022-06-14,1456939799.9490292,1437193242.4272032,1175405395.6362474
2022-06-15,1429942265.1015139,1410014970.4727147,1168264141.1005087
2022-06-16,1447457424.836581,1427416272.711985,1175479478.418139
2022-06-17,1425940878.449213,1405520531.7712467,1156579413.9742596
2022-06-20,1452924121.1291108,1433083172.5850382,1163150149.6797833
2022-06-21,1465134133.6647427,1444664616.3341315,1174436539.3864772
2022-06-22,1437636496.659533,1417329319.2519615,1164472975.089624
2022-06-23,1446702690.4752753,1426450210.9145114,1166799825.7182205
2022-06-24,1443672028.9888246,1423592240.2007024,1174247506.1781783
2022-06-27,1433065702.7326162,1413057153.3306208,1169765579.2833931
2022-06-28,1443794959.2031553,1424018405.5998826,1166497877.3247747
2022-06-29,1413514515.973163,1394339756.8029695,1157477118.1895535
2022-06-30,1400657719.4153576,1380709875.6091542,1152347089.0676935
2022-07-01,1381168184.581137,1362739667.7197554,1132797701.2519827
2022-07-04,1357958502.6339054,1338434419.7799306,1106928970.7312768
2022-07-05,1380334516.8996255,1376231276.139032,1117615208.4949994
2022-07-06,1357066358.4252045,1363501560.368402,1108135787.3892543
2022-07-07,1354758254.724031,1365902168.1167078,1109165619.4671967
2022-07-08,1358411541.1465802,1366311756.4099898,1123776290.8395581
2022-07-11,1349592568.1024833,1359370207.2310958,1120762831.2192333
2022-07-12,1353831829.8736823,1357934578.2099905,1120120753.3062901
2022-07-13,1341130204.917071,1359341105.277283,1107232140.269479
2022-07-14,1371511865.273689,1381853936.087988,1115417880.6202374
2022-07-15,1352162299.7114508,1362676477.5353308,1109051890.1855457
2022-07-18,1369635975.6147068,1373016777.367623,1110277024.01487
2022-07-19,1373871461.001522,1382371325.0122788,1123088135.0644715
2022-07-20,1415675313.0728397,1419525930.847006,1146205056.5813353
2022-07-21,1413031970.1795425,1413067069.2967281,1144435699.238885
2022-07-22,1405370010.4384487,1415859495.6450672,1148242251.673701
2022-07-25,1401464036.3961349,1408051999.672085,1143481415.316542
2022-07-26,1405619028.5242953,1411763240.4782262,1145670520.8166103
2022-07-27,1403048468.8100538,1408048910.7723465,1150118581.2968166
2022-07-28,1393532423.2688246,1397173883.7128909,1159888960.493199
2022-07-29,1416545216.9242988,1399527639.0100875,1158939642.5595324
2022-08-01,1433973590.5834231,1404059553.6774392,1161884066.7962925
2022-08-02,1439128334.478315,1415586862.292725,1165114238.9060626
2022-08-03,1463942707.3330717,1439994093.8250346,1174864021.4608865
2022-08-04,1452710580.193873,1428941418.6304321,1176650230.6009758
2022-08-05,1464560346.0854254,1440599826.997363,1181202983.8916354
2022-08-08,1462202084.3390303,1438272667.68933,1181568838.8606687
2022-08-09,1474433231.7959898,1450505276.5284038,1184241599.093943
2022-08-10,1496891893.03997,1472075984.3142915,1181466588.3397284
2022-08-11,1503374652.973402,1478522446.9485266,1193829213.62511
2022-08-12,1502223254.934563,1477305552.8445501,1188642686.205851
2022-08-15,1508835942.3398125,1483727829.2352195,1182640352.6796312
2022-08-16,1509608803.2411952,1484317949.6965232,1189338982.9459808
2022-08-18,1509390348.2164402,1484379579.9256525,1198193015.1171207
2022-08-19,1506737126.534502,1481902974.2295582,1195838159.5687764
2022-08-22,1497860168.3191218,1473067073.3791575,1185092411.3505893
2022-08-23,1556892787.893933,1532411099.3219857,1194309449.1529977
2022-08-24,1583552091.0138106,1558934545.641193,1199551497.9538498
2022-08-25,1589609808.2284138,1564839308.7911263,1196133920.8287892
2022-08-26,1613464667.6736627,1588851747.8828669,1189638244.8209622
2022-08-29,1660453526.3526921,1636512350.808521,1189104197.5141401
2022-08-30,1655233807.442788,1636867398.4151769,1193677221.8077567
2022-08-31,1651342867.6752157,1627363628.9516277,1196864491.0317502
2022-09-01,1653007359.829482,1632770366.4055479,1192615314.327545
2022-09-02,1666989529.0861533,1641675269.010875,1196629298.5516572
2022-09-05,1713691572.4994211,1687435916.315761,1205749865.9183056
2022-09-06,1726818306.7599018,1701575293.3397717,1205961938.0576766
2022-09-07,1683456985.0109925,1658513865.6276817,1198226148.844846
2022-09-08,1664642671.4862142,1639604305.6221812,1205772253.572174
2022-09-09,1673543322.9803495,1648303991.7594895,1207546007.0357475
2022-09-12,1702100136.8835235,1676633173.995421,1209514736.6121016
2022-09-13,1728384580.056441,1702068158.614747,1220110609.6638465
2022-09-14,1731707602.1643813,1705831527.3174992,1213451870.1262078
2022-09-15,1765388546.2752368,1739706921.2953806,1218040687.8920078
2022-09-16,1718617720.8512797,1693421584.63976,1195243950.5302863
2022-09-19,1740429727.5130482,1714471881.9552424,1199681834.8041887
2022-09-20,1732139967.7003777,1705673937.10939,1199925819.526528
2022-09-21,1731387417.2248354,1705104595.8204498,1198485764.220068
