tanggal,Trading,Investing,IHSG
2023-09-21,1680770795.4247203,1276869474.8551805,1061522938.5276226
2023-09-22,1690998534.2075353,1280881848.3797486,1065376175.2464664
2023-09-25,1699191485.13028,1282759605.2349365,1062572857.4965935
2023-09-26,1660809070.7175138,1275773424.4102333,1051249123.3376778
2023-09-27,1687104697.4697602,1277066176.2260354,1053379060.6331542
2023-09-29,1692565706.291257,1282584058.1583705,1053692434.9787155
2023-10-02,1684639656.272301,1280198428.5771735,1056966963.3603339
2023-10-03,1657290263.0511303,1261677046.1716778,1053843524.8571764
2023-10-04,1643763121.7202473,1249054287.445289,1045597412.9379791
2023-10-05,1629084115.617669,1243267377.5251186,1043813395.8451025
2023-10-06,1632065263.7174504,1230785286.4571085,1045892253.1963887
2023-10-09,1643653898.7921336,1241888169.7052257,1046338183.3332593
2023-10-10,1672020690.766725,1260536271.7973719,1051004399.2509264
2023-10-11,1669622491.1050427,1258825007.8351157,1052456656.1837871
2023-10-12,1663267609.2254484,1254662134.085116,1052972571.0337425
2023-10-13,1654004640.2189276,1247431331.341067,1051701577.4732257
2023-10-16,1664964364.3059971,1255509028.3462176,1047072578.0025593
2023-10-17,1660194282.2319436,1251972883.1130247,1053650399.6690555
2023-10-18,1656996763.6678557,1249232542.8010864,1051872535.8931133
2023-10-19,1632380997.132731,1230357332.786684,1039501477.5374278
2023-10-20,1629559954.0356078,1228366865.9707913,1039917678.998507
2023-10-23,1594650893.8499608,1202330605.1372159,1023640747.1164668
2023-10-24,1600279277.1214023,1213554439.8472667,1033479159.5310432
2023-10-25,1621080925.8966312,1235931104.1314595,1037673645.8625246
2023-10-26,1598862634.8987372,1215802530.2863767,1019473765.3703185
2023-10-27,1587562970.024483,1204742516.6688142,1026195930.5075524
2023-10-30,1554825040.5503354,1192326357.2837732,1022718861.62154
2023-10-31,1573882970.265752,1195797728.271324,1025196572.5283313
2023-11-01,1539190552.4583766,1169614998.867876,1008526569.7259773
2023-11-02,1549313763.671685,1176589993.1835494,1025071356.2355342
2023-11-03,1564702886.2655659,1188610817.0160408,1030759541.7187475
2023-11-06,1569893845.7063088,1192864598.8536603,1044422203.5398625
2023-11-07,1561725834.5031085,1186579917.2580664,1039101141.2549505
2023-11-08,1546285529.548319,1175066065.2817965,1033075857.7946217
2023-11-09,1548608877.1168497,1176820572.1567326,1038257395.4714553
2023-11-10,1550025490.1347857,1177640388.5819576,1033858885.9086077
2023-11-13,1557669443.328772,1183463063.5054646,1038269405.5599297
2023-11-14,1553831318.221901,1180495953.5633035,1041874359.647289
2023-11-15,1573452512.188549,1195531237.3303392,1056472918.7332175
2023-11-16,1574718359.4400473,1196467871.765305,1056442967.6483803
2023-11-17,1567721697.002318,1191514292.704376,1059427993.5886886
2023-11-20,1569724317.324298,1192965067.654598,1062042560.1950084
2023-11-21,1591876629.4299355,1201668775.4985955,1057017227.8046894
2023-11-22,1572535918.5112867,1193797704.6712878,1048691271.0380424
2023-11-23,1611559880.000873,1197398768.2270963,1063478284.7221297
2023-11-24,1609965040.3080144,1197121488.0497494,1064280958.9684966
2023-11-27,1619847918.7383494,1200281716.1539345,1064854107.0795766
2023-11-28,1604655262.1599357,1199599495.0038478,1069054895.0006895
2023-11-29,1608538215.5911164,1194488945.0180407,1068297814.6087159
2023-11-30,1633671962.3977811,1200464392.3960056,1075077731.9615145
2023-12-01,1671487340.6017349,1200466380.1325634,1071914259.8301092
2023-12-04,1646036237.2456996,1209811823.4600372,1077030112.7020772
2023-12-05,1644513266.9250996,1213728401.9405699,1078131630.5696785
2023-12-06,1607235363.4953291,1187547096.4581249,1076087987.9839807
2023-12-07,1617909305.342596,1195178426.5546458,1083258678.0302863
2023-12-08,1640163541.1022904,1213053533.3454866,1087050678.1251807
2023-12-11,1577779269.1984296,1166125245.09976,1076299054.1684647
2023-12-12,1654303915.3981633,1190674624.7719574,1081844230.635215
2023-12-13,1633477799.507645,1174127352.0440717,1074257783.9459221
2023-12-14,1659965911.950531,1206334924.4176013,1089543438.7107394
2023-12-15,1668771707.568201,1192677760.9841309,1091816607.4317243
2023-12-18,1654832647.690207,1166990359.043016,1080966307.9950123
2023-12-19,1678154808.9349725,1178943329.5518675,1091339614.1647873
2023-12-20,1671852984.554979,1178653879.1634107,1096171005.8671508
2023-12-21,1672517403.1949635,1182794726.2527814,1094645428.085518
2023-12-22,1677576745.9748685,1182334719.9490662,1098881504.9085677
2023-12-27,1680475426.8446372,1180825949.749217,1100156427.6955607
2023-12-28,1695057146.6686213,1193988806.084053,1108958413.9566126
2023-12-29,1689160771.227221,1195469623.9630795,1104237781.9590678
2024-01-02,1714801442.4398758,1200182334.852097,1111949444.941158
2024-01-03,1697109144.8346252,1189776679.0678885,1105193399.492611
2024-01-04,1748514920.9392807,1220459671.7163517,1117441984.6003978
2024-01-05,1731307122.2743504,1208941862.7353837,1116053633.2000363
2024-01-08,1730681237.3621874,1208769980.3715105,1105874267.7182167
2024-01-09,1747971707.2949078,1209456141.658759,1093215782.7389824
2024-01-10,1765880757.6583934,1215449950.3991835,1097329460.4504821
2024-01-11,1757618250.9358454,1211567955.2293868,1096216080.7671037
2024-01-12,1771958207.966705,1215012390.4531968,1099431003.5244422
2024-01-15,1771248995.6926978,1214747043.7428548,1096829040.0973856
2024-01-16,1768906565.4365945,1217488344.1668122,1099681361.9736876
2024-01-17,1764151514.5965238,1211422175.4244623,1093281319.2711508
2024-01-18,1761090673.075148,1205995983.4581306,1101226956.5694444
2024-01-19,1761493435.1557279,1199346157.7925231,1097345399.7654326
2024-01-22,1756169970.774977,1202146339.9785645,1100461943.5881698
2024-01-23,1739203529.5894573,1194137508.0217304,1101722261.514487
2024-01-24,1738048036.7087045,1188540420.1239247,1097409379.4342804
2024-01-25,1730252120.569243,1182877727.8535764,1089851030.4211094
2024-01-26,1737641452.0103192,1183718452.9821794,1083632918.318054
2024-01-29,1760797059.6929731,1206012416.9337711,1086682739.4270446
2024-01-30,1767588287.0702982,1211389789.0396278,1092003060.3484707
2024-01-31,1788717169.4124155,1214417867.803495,1094390621.455356
2024-02-01,1785439301.181035,1216200466.0743692,1093442417.5566735
2024-02-02,1791144427.2678978,1217763406.2638195,1099073740.4605055
2024-02-05,1795330185.25544,1220552842.2662718,1092974691.3333127
2024-02-06,1803892928.7241678,1226580919.5018115,1100382988.3769033
2024-02-07,1804595385.8669033,1227133380.1857145,1098522091.8905215
2024-02-12,1835304962.8867142,1248024125.5078917,1108014139.2844064
2024-02-13,1817999912.3814516,1236141304.3284225,1094663962.1726696
2024-02-15,1852498872.897344,1259670559.938036,1108866188.3389456
2024-02-16,1859481718.0995464,1264453165.4553027,1113764895.845844
2024-02-19,1839686332.4520686,1250910801.2642093,1107867349.3141646
2024-02-20,1852827013.5659325,1259777148.2715664,1116354552.6390316
2024-02-21,1849874404.6840968,1258013831.3688145,1115810984.9310458
2024-02-22,1837938603.8657277,1249475453.5683036,1114386084.3108213
2024-02-23,1828591074.3835382,1243083570.6095366,1107623366.5908995
2024-02-26,1820305536.5446348,1237458233.69934,1105911928.983309
2024-02-27,1821776851.8485885,1238533277.7168145,1106138712.0736976
2024-02-28,1825862709.9538424,1241329289.2386584,1112715940.6494048
2024-02-29,1823189841.7949147,1239345864.7574081,1110814195.0349405
2024-03-01,1824044738.274601,1239740170.987248,1110175955.2097838
2024-03-04,1826313385.142371,1254776109.2833784,1104837841.5646923
2024-03-05,1843781786.8242967,1259530863.4047277,1100390846.8298557
2024-03-06,1851295223.5063057,1261620683.8246255,1112892755.8408322
2024-03-07,1839350925.50008,1247496777.8347414,1119598092.0269322
2024-03-08,1849103867.3943872,1256865148.4409378,1120804142.1460695
2024-03-13,1842974456.3236523,1257323882.6456847,1126771080.3000448
2024-03-14,1869748758.7967277,1291914704.8893776,1128609439.33645
2024-03-15,1859038581.841945,1279410475.915902,1112627570.1218655
2024-03-18,1848390338.2481387,1282442692.4932985,1108739934.137268
2024-03-19,1862875571.406502,1281985623.8611617,1113947271.263417
2024-03-20,1871570889.011047,1293755203.8518965,1113094258.4363458
2024-03-21,1878028514.9343505,1284555039.2835987,1114191253.9866822
2024-03-22,1877235813.1703167,1287695586.2572587,1115982684.7144194
2024-03-25,1893309013.0203087,1300099973.5129285,1120174428.0010023
2024-03-26,1898409694.8645742,1302641619.7597961,1118337922.3733122
2024-03-27,1899840299.5217125,1306513140.629246,1109900316.2656631
2024-03-28,1895391989.1242676,1315336798.5100837,1106669528.329723
2024-04-01,1839869445.2753763,1278323635.0987973,1093953365.2712724
2024-04-02,1836905618.889797,1281427249.0333006,1098800251.4704945
2024-04-03,1812656547.7216825,1281179090.8193762,1088150861.5385072
2024-04-04,1823011777.150951,1288368299.0273218,1101444398.4799085
2024-04-05,1812760236.806394,1281238554.3773434,1106376319.0709827
2024-04-16,1808071675.2863145,1261975773.5737329,1087841564.6921194
2024-04-17,1803242940.5434942,1259344193.2697246,1082684417.8739772
2024-04-18,1816250749.1554074,1252194702.3087332,1088146265.0848937
2024-04-19,1800513677.9256098,1242501429.621906,1076076126.1682036
2024-04-22,1801978536.5640633,1234405290.3870642,1074026849.2200115
2024-04-23,1790913783.914971,1242262412.2971087,1079643567.2631679
2024-04-24,1784098841.8343153,1247957973.9879217,1089318286.6200202
2024-04-25,1754355303.4829555,1247423203.8971274,1086397166.212211
2024-04-26,1728235655.8757467,1220732290.4721427,1068296035.3363492
2024-04-29,1775984460.4869838,1230910756.3360338,1086471599.1062124
2024-04-30,1784468222.246397,1262926133.937161,1098377081.1926463
2024-05-02,1704702414.4222713,1205832243.1865122,1080647447.559654
2024-05-03,1695375035.2060914,1200585745.131095,1083274024.254448
2024-05-06,1716583938.6120129,1196755885.451779,1083451061.854921
2024-05-07,1694907581.5361953,1186685055.7015817,1081586829.232852
2024-05-08,1703780988.7885442,1190640979.0676768,1076300536.8954368
2024-05-13,1718826721.7607107,1191848516.5930367,1077889649.5278256
2024-05-14,1707143868.3166165,1191511384.163262,1075536561.8230426
2024-05-15,1713079723.6266232,1198034764.402343,1090122666.0024052
2024-05-16,1745728016.2775674,1215416378.8667488,1100274823.4442859
2024-05-17,1761496500.7722814,1232110226.7043526,1110985301.7275252
2024-05-20,1733834703.880868,1226754202.512504,1103310706.9197385
2024-05-21,1731914989.611906,1197486678.0841868,1091064938.9931989
2024-05-22,1742408853.2945848,1204594075.8724196,1096583203.9654052
2024-05-27,1709098639.541533,1182381888.0064988,1089604749.4710371
2024-05-28,1739190198.6823654,1194622727.4012523,1101327040.6400638
2024-05-29,1722345288.2064471,1174228125.315262,1084109837.4486423
2024-05-30,1720779576.8620844,1169450445.40283,1068002529.5322145
2024-05-31,1697262331.871101,1152949734.609833,1058375479.8475164
2024-06-03,1751110402.6281686,1192890834.8220842,1068313605.6509691
2024-06-04,1767412397.1477835,1197631491.2688544,1077897359.7080808
2024-06-05,1736464478.4079947,1177238339.1747584,1054873352.875675
2024-06-06,1758231752.5665236,1193438590.0127206,1059007269.8103445
2024-06-07,1749308472.9781518,1195641828.7258763,1047324345.0424284
2024-06-10,1727614094.9761934,1180203919.3690345,1050907206.4979028
2024-06-11,1698953754.3421085,1158900657.5997655,1040908066.4795467
2024-06-12,1696535916.7974906,1143550874.5863411,1040058760.469906
2024-06-13,1707749982.606192,1159378011.17442,1037244841.2221823
2024-06-14,1677782012.9068515,1128447648.8237824,1022557911.6087143
2024-06-19,1661261785.0102267,1125331864.499316,1021356457.9431909
2024-06-20,1693535136.3156781,1147368948.7829137,1035385946.4172127
2024-06-21,1712916933.7033207,1169129181.4575055,1044595608.459254
2024-06-24,1724225230.6267548,1170325641.1893466,1045990483.8582929
2024-06-25,1715917195.2397952,1165407071.6969268,1045009511.6935264
2024-06-26,1711594885.4747987,1161862659.0674663,1048492214.9420329
2024-06-27,1725645721.256003,1174300227.9202068,1057952680.2514113
2024-06-28,1752355598.6320472,1188499139.414891,1072471691.0352845
2024-07-01,1759411352.0311232,1202024473.2901661,1084018279.0581126
2024-07-02,1769245182.0285184,1201144276.9230635,1081819172.549386
2024-07-03,1789089837.124997,1213987569.2119014,1092692231.8451204
2024-07-04,1815584286.5303812,1223085047.435883,1096356569.147714
2024-07-05,1820969823.0421672,1232977628.0196216,1101288489.7387881
2024-07-08,1824221951.5952215,1230026476.2217298,1100924850.9488711
2024-07-09,1833583567.081221,1235810862.3444746,1103782881.324016
2024-07-10,1826911047.3868275,1232339220.5580964,1106400635.7933257
2024-07-11,1828300668.9884012,1234690352.209198,1108429895.927394
2024-07-12,1844335050.81739,1243195458.6824567,1112555583.727368
2024-07-15,1835083387.7738793,1238303681.637459,1105158777.8178115
2024-07-16,1834702854.3748007,1232747673.5059986,1096873373.6338525
2024-07-17,1849665436.4095988,1242844366.080958,1096861956.636167
2024-07-18,1885177870.265204,1268449764.7374496,1111567272.0640895
2024-07-19,1895715461.6108627,1272423928.0915797,1107532253.0184615
2024-07-22,1917498546.1377358,1290502969.235474,1111704720.8544066
2024-07-23,1886811535.36515,1273593227.3024373,1110471981.649771
2024-07-24,1887666141.016668,1271404713.2380378,1102713686.9044073
2024-07-25,1877325207.9296756,1269168162.6906195,1099300227.0054996
2024-07-26,1888496158.617647,1278953209.3399792,1106571445.940516
2024-07-29,1887890231.9891357,1275068148.585472,1106682279.7816834
2024-07-30,1878678768.7296329,1268125602.9260192,1099541170.138472
2024-07-31,1913626685.0438223,1288283360.7566504,1101651387.1652188
2024-08-01,1920590410.1095467,1304554298.962967,1112313380.2764695
2024-08-02,1933068703.4144578,1311435479.5086074,1109601398.5080802
2024-08-05,1861012688.4989033,1260452056.5603037,1071875857.2015308
2024-08-06,1873692917.903364,1268698994.9023416,1082437543.8331163
2024-08-07,1886685660.9794836,1282096040.3213608,1095026785.4627519
2024-08-08,1890707189.7862048,1287527485.7405355,1092444171.6226816
2024-08-09,1907494163.1799273,1295633023.6978338,1101838729.7181485
2024-08-12,1917973300.1391363,1309327644.2373438,1108007467.0130317
2024-08-13,1932854479.3543878,1315098484.1238136,1116967511.9693136
2024-08-14,1964133509.489098,1336450577.6284246,1129023046.0253282
2024-08-15,1952704236.5317903,1328744020.960322,1124993735.4785428
2024-08-16,1974278816.4984412,1343371260.616293,1128423431.2377954
2024-08-19,1984006351.1032977,1350312766.3922648,1133698232.4411767
2024-08-20,2006692093.1062677,1366046411.636278,1143894278.6014328
2024-08-21,2001809848.0902963,1362751395.5236106,1147023203.1943872
2024-08-22,1990102165.150641,1353298494.1491046,1137014944.4051523
2024-08-23,2027906967.2680829,1378816570.604044,1145460112.4203591
2024-08-26,2039299610.7646384,1386704318.7638068,1154858006.6515133
2024-08-27,2034410979.8935945,1383137762.2532978,1153595687.0437837
2024-08-28,2040957998.5732877,1387359686.9021723,1162856503.1663635
2024-08-29,2026467118.4126582,1377487713.793099,1158108588.9925315
2024-08-30,2022131130.8243399,1374921253.9832656,1164656904.3922822
2024-09-02,2060409581.5772908,1400532224.75901,1168270013.4779882
2024-09-03,2044425505.7880974,1389971132.6068487,1156425842.1518521
2024-09-04,2034402498.8623059,1383156734.739702,1164985328.4166107
2024-09-05,2040645722.8122385,1387401809.5019696,1166222293.393117
2024-09-06,2045074346.0100255,1390413599.8647468,1172417497.3644528
2024-09-09,2047306705.2178998,1391931706.535358,1169516393.7707675
2024-09-10,2048130892.9460707,1384066768.5903854,1178421207.1473372
2024-09-11,2041468481.4278271,1380466129.0219646,1178355448.2061229
2024-09-12,2040690208.546905,1382320496.0816226,1184003377.6520426
2024-09-13,2032829921.802285,1386368907.0213497,1186125530.6309152
2024-09-17,2050681727.74456,1403761578.1780112,1189108703.1625085
2024-09-18,2055751875.48836,1413353743.9567657,1188707254.8348022
2024-09-19,2070412242.7655158,1420150930.6612089,1200285202.5330908
2024-09-20,2078942161.3337555,1429907392.4835267,1175629899.4859385
2024-09-23,2098253764.930457,1457408001.701394,1180598888.2513163
2024-09-24,2112781633.3926406,1459670760.2535336,1181017981.0299911
2024-09-25,2087486747.0798426,1436743642.2129679,1175310742.5051858
2024-09-26,2097836998.2888293,1438645202.1980474,1175859499.7575743
2024-09-27,2078815099.4794235,1425049818.275014,1168632317.81363
2024-09-30,2037466024.701162,1400766113.5415359,1142974839.60601
2024-10-01,2056736424.1165025,1415652447.9176102,1160314516.04533
2024-10-02,2028172611.603191,1403936082.1999936,1148339494.0639026
2024-10-03,2024020610.5849428,1406549785.8389606,1145388793.2529993
2024-10-04,2020831739.5351343,1396002492.6671042,1138140778.9950967
2024-10-07,2019049156.1739483,1393405140.990131,1139362101.2020469
2024-10-08,2029128719.418642,1408485905.5560794,1147410269.0704637
2024-10-09,2018986007.3810709,1391192416.281424,1138929441.471577
2024-10-10,2007532441.778934,1387231312.831074,1135709848.1242764
2024-10-11,2027126729.4142764,1391589470.303269,1141862349.5588148
2024-10-14,2031002284.535333,1398295029.789429,1147791774.7203948
2024-10-15,2052958960.5761824,1406762332.1944125,1158009468.6944442
2024-10-16,2052917214.0213566,1409726567.4963088,1161348050.881259
2024-10-17,2083900867.2588,1411560879.1988063,1174420587.3674629
2024-10-18,2082155452.571088,1425761847.765518,1178219556.2791264
2024-10-21,2070771527.6431031,1425315971.1138186,1180122932.89326
2024-10-22,2093509491.7943497,1442259040.2548053,1182610948.7525077
2024-10-23,2099101934.131671,1439610054.8667412,1182395656.7961533
2024-10-24,2082812228.6652653,1433162277.9531224,1171613192.1184165
2024-10-25,2087651878.3809485,1427752296.3260293,1168289807.8830664
2024-10-28,2065855300.750005,1429241851.0257504,1159175485.1853335
2024-10-29,2050335141.031783,1415906343.0135689,1154919539.820857
2024-10-30,2051707595.3132765,1413170841.2859437,1149339741.679307
2024-10-31,2049574069.2843966,1431471589.3494058,1149972717.8237128
2024-11-01,2012344897.1906905,1407208061.5604575,1139532466.5311456
2024-11-04,2034046061.1091242,1448628557.4899187,1135622218.960223
2024-11-05,2062997763.9175467,1478680803.3127666,1137509211.4413145
2024-11-06,2010602418.5635798,1458196777.390541,1121101873.7220747
2024-11-07,2006082502.3714244,1450525695.0627024,1099844239.531577
2024-11-08,2006242043.5004735,1436635299.6000254,1106423247.3796508
2024-11-11,1968263596.8986406,1416150935.8898726,1103275640.4268475
2024-11-12,1978993496.035325,1428605025.01046,1111706203.581379
2024-11-13,1964666459.1842072,1431530661.6457722,1109684579.4912171
2024-11-14,1933231896.6182241,1405554055.9772956,1095395762.0697684
2024-11-15,1924821965.172911,1424295640.9729097,1087302667.5740957
2024-11-18,1919319205.436598,1405894869.1495857,1083206115.359124
2024-11-19,1930132123.3628502,1415244879.06953,1092534321.4225876
2024-11-20,1930276796.2686667,1413818290.579212,1090199174.7141674
2024-11-21,1906428943.1275163,1402957359.3905797,1084213554.2003431
2024-11-22,1921198745.7863014,1412063790.2466886,1092511561.5635653
2024-11-25,1966920551.3405287,1438311586.4592383,1110510087.732955
2024-11-26,1963878771.6888633,1430383422.9228146,1100152201.92369
2024-11-28,1963711761.2565756,1482283704.04652,1093208813.9222133
2024-11-29,1944527396.8407538,1385354694.4437099,1080167859.520516
2024-12-02,1917834055.1925757,1410712243.4504013,1069952612.0459706
2024-12-03,2012311931.705651,1441593311.401798,1092580211.8223753
2024-12-04,2026499659.4347115,1448091057.9614046,1112431701.888846
2024-12-05,2025509448.3923287,1444265170.109891,1110389393.757423
2024-12-06,2019135085.9364572,1452238260.9310732,1120937439.3008647
2024-12-09,2115485134.524289,1524126858.2213378,1129279928.4732509
2024-12-10,2150358341.039479,1511211911.5964227,1131641838.4035182
2024-12-11,2121019448.945527,1495533673.9611592,1133382559.8688085
2024-12-12,2101886878.5430164,1485626037.7812395,1122676307.3574395
2024-12-13,2105684183.1313565,1497203712.6473167,1112131820.358731
2024-12-16,2098396684.259985,1490430465.0313206,1102086938.2132845
2024-12-17,2027863975.059186,1442108614.3378747,1086767329.0008051
2024-12-18,2032688330.948214,1444373353.3081656,1079197488.8536
2024-12-19,1994005463.1141458,1425957981.687435,1059362679.465566
2024-12-20,1970838390.3150172,1423777800.0163188,1060368932.1252075
2024-12-23,1986953677.207151,1429739801.5938737,1077462031.069061
2024-12-24,1964455153.8632905,1420375794.2386763,1072801004.6957964
2024-12-27,1983525173.8841786,1433662462.603148,1068371283.7301853
2024-12-30,1999755535.0147586,1446156360.6226354,1074950736.3963509
2025-01-02,2004498179.7336068,1440595437.0070148,1087598323.33234
2025-01-03,1989202772.2619052,1442046026.6402411,1087784183.1582975
2025-01-06,1952360982.8566155,1433673418.0185351,1075037179.3788264
2025-01-07,1989213211.2368133,1423954917.9843562,1075463834.0650592
2025-01-08,1968326390.5361464,1422757279.1718628,1075018645.2916746
2025-01-09,1962923990.8702574,1412944838.3944786,1072625153.2769009
2025-01-10,1964801115.5002043,1431485022.3581161,1076311360.8023334
2025-01-13,1949498902.3304806,1428395836.6284618,1065381438.9272175
2025-01-14,1917830718.693162,1415334708.613352,1056239092.6897113
2025-01-15,1977281551.2853682,1448988820.677194,1074898692.6796288
2025-01-16,1972386105.5870466,1446749276.942911,1079143443.4554656
2025-01-17,1966421579.149911,1438855659.3746047,1086300640.6863248
2025-01-20,1952315489.6939223,1428180121.9016647,1088741876.5096016
2025-01-21,1957454404.7607484,1429055738.6067576,1090424623.350281
2025-01-22,1959616327.030095,1434179402.5880573,1101858746.5322723
2025-01-23,1969892077.8253617,1440733539.8909035,1098141179.3313792
2025-01-24,1950458051.8107784,1430088925.5116167,1088031205.4718556
2025-01-30,1907139147.4481022,1406388743.1872244,1073974953.7759867
2025-01-31,1914620982.827575,1419078860.9484673,1079398027.6765819
2025-02-03,1905998067.4890897,1406711620.7299752,1067382453.1124665
2025-02-04,1912309222.8245032,1408729604.9867754,1073972062.458391
2025-02-05,1894933071.9386084,1394441101.6826336,1066497265.1101
2025-02-06,1839656740.680708,1365912576.8153098,1043921190.0959771
2025-02-07,1879874754.0729449,1400321505.1084344,1023733714.0976199
2025-02-10,1882827112.3100317,1404770103.5725095,1009395670.140696
2025-02-11,1887840470.9662585,1404866007.542966,991760189.6704344
2025-02-12,1899423561.429197,1409740245.706398,1009036701.9407414
2025-02-13,1893728641.1247602,1406239883.025219,1004146223.5685384
2025-02-14,1883003240.97824,1404673364.2346878,1007925472.2114725
2025-02-17,1924462717.66518,1431128740.0747614,1037141272.7431785
2025-02-18,1942976698.135625,1446305875.4959068,1043620270.6569816
2025-02-19,1930217305.4340112,1435613610.9195142,1031673272.2153276
2025-02-20,1937742283.0217502,1419000869.8232589,1030636846.0618031
2025-02-21,1913383788.4948297,1411785570.4267478,1032908087.2377242
2025-02-24,1937143329.76105,1435047167.2818642,1024800313.7450274
2025-02-25,1903469243.8318849,1397598744.0690603,1000125586.9745402
2025-02-26,1879479646.7186193,1359785291.7307189,1003024244.0687215
2025-02-27,1803395395.9371562,1301648741.6226926,984693661.1939214
2025-02-28,1721609735.7163188,1250496632.490666,952072555.7616547
2025-03-03,1786962425.414768,1300790420.8834815,989887802.0500184
2025-03-04,1764626771.8318357,1285186947.5793943,968744189.563678
2025-03-05,1824009603.8890767,1339974884.840833,991670410.5522714
2025-03-06,1837306093.5124269,1352155062.0355237,1004795954.5277293
2025-03-07,1819099970.7282352,1339772053.8278315,1007552121.5598881
2025-03-10,1784437474.0567808,1309954711.3738587,1001814709.5411999
2025-03-11,1781818210.8751173,1308912533.6265838,993864549.9256413
2025-03-12,1814213031.3234859,1332542036.5969148,1011962048.1204213
2025-03-13,1788648006.8140697,1313843828.370636,1009285577.6630148
2025-03-14,1773945724.985955,1302461236.9181092,989276325.4467087
2025-03-17,1793359503.7694294,1316088659.3331733,982643717.018592
2025-03-18,1755241093.8860762,1288264776.7511408,944904757.0329448
2025-03-19,1771259318.4345763,1299844472.4147701,958307200.2704495
2025-03-20,1748798458.5961227,1283362059.2850277,968937463.0244962
2025-03-21,1721809265.290735,1263386117.2209086,950187120.143884
2025-03-24,1690164253.835237,1240157245.657067,935465346.4465708
2025-03-25,1723453037.0301747,1264083827.3933296,946761798.4291991
2025-03-26,1801664782.108974,1320414250.7606425,982705843.2787246
2025-03-27,1819416198.104747,1333861409.8675437,988515538.2373046
2025-04-08,1684589413.2587755,1233017017.3389332,910401700.3912917
2025-04-09,1684924798.2877197,1237997822.5969558,906126998.5306176
2025-04-10,1780443237.0759835,1293226495.454833,949556219.8172392
2025-04-11,1800389782.530098,1303138325.6224115,950801562.2011379
2025-04-14,1877925944.9964597,1347175325.3649263,966939859.1112832
2025-04-15,1897758741.4187574,1365409722.072697,978048746.1319361
2025-04-16,1889575440.7687871,1346296884.2951074,971728177.5951059
2025-04-17,1879886503.632699,1336967000.1357985,977530384.7824767
2025-04-21,1909489329.439831,1336589876.7423294,978699144.3182645
2025-04-22,1875397778.794761,1329948342.8892925,992713064.159079
2025-04-23,1925044634.5076277,1365584760.5672114,1007305692.3371189
2025-04-24,1926988317.5011368,1367758510.8057022,1004132582.4803947
2025-04-25,1939507833.697691,1375891647.6855857,1014067965.238949
2025-04-28,1945401541.054468,1379733602.705826,1020756250.0648694
2025-04-29,1940666731.3674393,1376786812.7365131,1024720468.8975778
2025-04-30,1962514756.8802786,1392065243.493787,1027410876.9885223
2025-05-02,1939731644.2538013,1375980754.0011086,1034840747.7095577
2025-05-05,1931464846.5712175,1374322209.3005488,1037303779.6193248
2025-05-06,1922170915.0371976,1367197781.0602062,1047361783.8984748
2025-05-07,1944696949.4299963,1385707385.5280826,1051617358.5812083
2025-05-08,1917924727.1074321,1371669230.5931025,1036665762.2032138
2025-05-09,1932327939.2968125,1375350017.3317022,1037432999.2749466
2025-05-14,1992680805.3581524,1409622437.2706692,1059763831.247878
2025-05-15,2035993906.1569405,1423367785.5487134,1068916408.3014919
2025-05-16,2062428056.481706,1447044494.8744333,1078992650.122399
2025-05-19,2062127865.2701204,1450754750.1868668,1084240688.1039333
2025-05-20,2032406200.9398365,1425930481.9367576,1077182240.4894185
2025-05-21,2064077257.2430365,1445373620.7177901,1084448714.6981244
2025-05-22,2069453753.6909385,1447005963.678172,1088171619.7161171
2025-05-23,2078195870.8477132,1450690078.76102,1095335340.9456537
2025-05-26,2084365457.1070845,1453905628.474257,1091416567.6946414
2025-05-27,2085664471.9094672,1458868370.9194214,1093028069.5043097
2025-05-28,2111916994.319271,1471881572.7829843,1089513487.6259022
2025-06-02,2060419437.6956675,1445300621.6859703,1072698177.5802786
2025-06-03,2046174544.7680378,1441494679.0390048,1069624039.7489448
2025-06-04,2028300436.3862524,1435670948.977848,1073300683.6854069
2025-06-05,2042651948.6097472,1439966905.694801,1080040122.5918663
2025-06-10,2059326511.5019786,1452466982.3239408,1097853011.3443441
2025-06-11,2069078144.5725663,1469630229.269555,1096594472.6903934
2025-06-12,2058884459.6320317,1460219439.7045517,1093848462.3379936
2025-06-13,2072391428.351483,1465131410.492773,1088032539.9261305
2025-06-16,2069980279.5379972,1472613389.0631795,1080672653.9181802
2025-06-17,2067086763.8416603,1470989875.0888877,1086481904.0586686
2025-06-18,2055740043.943674,1466748548.6381838,1079184440.8562453
2025-06-19,2020323933.4106662,1435548672.8178885,1058057138.3665984
2025-06-20,1989737223.7383807,1408256464.795769,1048719368.7141645
2025-06-23,1961316141.286659,1386301198.0523415,1030499916.2259262
2025-06-24,1958677519.9858944,1390346222.7011743,1042954748.6555374
2025-06-25,1946640308.7407448,1378673612.091487,1037332766.93163
2025-06-26,1946712892.09998,1391946509.5906777,1047240793.3775483
2025-06-30,1986946807.816515,1424884024.602254,1051838136.6273596
2025-07-01,1975135437.074977,1420226934.6557117,1049967676.5520074
2025-07-02,1977130529.114034,1427606418.5917256,1044787992.2838889
2025-07-03,1983573012.2849984,1432270724.0693421,1044302992.2913026
2025-07-04,1980082211.7715173,1429713740.8620708,1042350611.5507398
2025-07-07,1988434655.6855104,1435824478.7326791,1047777095.7233707
